customer_id,first_name,last_name,gender,birth_date,email,phone_number,city,country,registration_date,loyalty_tier,account_status,marketing_opt_in,total_lifetime_value,avg_order_value,orders_count,last_purchase_date,preferred_channel,created_at,updated_at
1641,Jordan,King,F,1956-10-07,ericgonzalez@mccormick.com,,Billyburgh,Sao Tome and Principe,2025-02-12,Bronze,inactive,False,12343.58,,155,2025-02-19,,2020-12-25 08:36:57,2025-07-08 04:34:12
1255,Bailey,Pineda,M,1969-06-01,michaelrobinson@hotmail.com,836-541-0660x2631,Christopherstad,Senegal,2024-01-20,Gold,inactive,True,,126.77,59,2024-02-22,store,2020-03-10 04:10:30,2025-11-04 01:46:54
1643,Brian,Jackson,,1976-10-18,jonesjessica@wallace-leon.com,001-885-721-9978x48322,Rachelmouth,Russian Federation,2024-03-02,Gold,active,False,14997.54,121.55,79,2024-09-01,web,2020-03-03 02:08:46,2025-08-20 04:45:45
1383,Crystal,Bauer,,1995-06-08,michael65@dean-clark.org,8512823771,Nathantown,United States Minor Outlying Islands,2021-07-18,Gold,inactive,True,,342.18,126,2025-03-07,store,2021-04-15 08:06:02,2025-10-17 22:35:11
1645,Danielle,Brown,F,2002-02-05,rangelnathaniel@rodriguez.com,372-667-2506,South Lisachester,Belarus,2021-07-17,Bronze,active,False,15429.8,406.22,134,2024-01-28,mobile,2021-05-28 23:46:52,2025-12-30 20:36:21
1646,Suzanne,Rose,F,1976-12-19,lbrown@yahoo.com,001-453-819-4778x464,Rileyberg,Uruguay,2024-10-10,Silver,blocked,False,23685.23,273.62,162,2025-05-12,mobile,2021-02-01 17:17:03,2025-02-27 23:09:03
1647,Dylan,Edwards,M,1993-07-06,bwade@jordan-cardenas.com,+1-845-515-6615,Ronnieton,Maldives,2023-12-18,Platinum,blocked,True,6800.33,,85,2024-10-04,,2021-01-26 07:57:28,2025-03-23 07:42:29
1648,Jillian,Harvey,M,2000-06-04,tyler24@ferguson.com,(487)404-0882,Heatherland,Tonga,2023-10-01,Bronze,active,,13520.2,438.77,53,2025-09-01,mobile,2021-11-29 10:33:02,2025-10-14 09:22:05
1649,Nancy,Robinson,M,1976-05-31,qpope@bailey.com,+1-870-170-6275x5139,Danielstad,Sierra Leone,2023-11-12,Bronze,active,,9009.01,327.17,15,2025-10-02,store,2020-12-11 21:48:28,2025-09-01 19:19:11
1650,Gina,,F,1964-02-22,kristina68@yahoo.com,001-133-666-9481,North Michaelmouth,Sri Lanka,2024-09-06,Bronze,blocked,True,20616.86,188.05,146,2024-12-10,mobile,2020-09-15 14:37:24,2026-01-11 12:35:09
1651,Ernest,Herrera,,1975-02-03,daniel56@yahoo.com,226-140-2352x6155,Annaview,Taiwan,2021-11-19,Platinum,blocked,True,24279.72,324.54,248,2025-11-30,mobile,2022-03-25 02:32:35,2025-04-17 14:55:52
1652,Michael,Wells,,2003-11-27,,,Johnsonshire,Central African Republic,2021-06-23,Platinum,blocked,False,20134.15,152.48,203,,,2022-11-20 14:34:02,2025-08-31 01:14:45
1653,Matthew,Harris,,2000-09-05,mathisjason@hotmail.com,797-139-6423x620,Tammystad,Tokelau,2024-10-06,Bronze,blocked,True,22651.97,341.05,1,,web,2022-12-22 00:35:29,2025-12-18 17:04:44
1654,John,Sims,,1963-12-24,boltonvictor@gardner-harrison.com,050-161-8761x41621,New Wendy,Western Sahara,2020-07-11,Gold,inactive,True,16698.45,357.32,49,2024-12-18,,2020-07-16 02:29:59,2025-01-21 07:50:38
1655,Nicholas,Henry,,1981-05-25,xclements@roberts.biz,,Mckenziechester,Korea,2025-04-12,Gold,inactive,True,,461.3,101,2025-02-10,mobile,2021-04-11 03:15:15,2025-07-10 06:46:54
1656,Stuart,Livingston,F,1976-08-01,harrischristine@yahoo.com,973-408-0799x6175,New Alexanderberg,Montenegro,2020-03-25,Gold,inactive,,,213.53,76,2024-06-11,mobile,2020-09-12 20:26:25,2025-09-01 10:55:49
1657,Daryl,Jackson,,1991-12-31,lcarroll@gmail.com,+1-502-879-8091x3331,Port Grantview,Sudan,2025-04-24,Platinum,inactive,False,15202.4,269.92,152,2025-12-30,mobile,2020-05-21 03:05:42,2025-08-09 18:55:27
1658,Kim,Skinner,F,1997-10-09,timothydiaz@wilson.com,784.744.9756x966,Richardborough,Bouvet Island (Bouvetoya),2025-07-12,Gold,blocked,False,,120.13,127,2024-09-05,,2022-10-05 14:53:09,2025-03-12 21:11:19
1134,Krista,Horne,M,1969-03-15,thomascampbell@gmail.com,561-683-6065,Alyssaport,Philippines,2022-08-14,Platinum,inactive,True,14933.73,44.33,5,2024-07-18,store,2022-09-25 09:10:23,2025-10-10 20:56:34
1660,Steven,Robertson,M,1984-07-19,itaylor@shepard-patel.com,215-523-8363,North Laura,Mauritius,2021-02-14,Gold,blocked,True,,390.37,12,2025-10-19,mobile,2022-02-13 09:17:27,2025-05-21 23:26:08
1661,Linda,Hernandez,F,1962-05-24,antonio44@gmail.com,250-344-2677x90564,South Laceyside,Saint Vincent and the Grenadines,2020-03-13,Silver,blocked,,6192.55,351.35,37,,web,2022-11-03 13:58:47,2025-06-07 03:22:52
1662,Jerry,Hines,,1954-06-17,keithwood@hotmail.com,(764)800-4894x962,Karaburgh,Mexico,2024-03-09,Gold,inactive,False,12747.6,315.43,49,2024-08-25,web,2022-01-11 03:08:01,2025-01-21 11:24:46
1663,Matthew,Brennan,M,1977-11-27,margaretorozco@butler-bell.com,404-814-6657x8588,Thomasland,Anguilla,2025-04-10,Platinum,inactive,False,15908.17,474.1,146,2024-06-27,mobile,2020-11-08 00:49:05,2025-06-17 22:17:24
1664,Carol,Graham,F,1990-04-14,brownkenneth@wallace-watson.com,8362130428,Hollandburgh,Timor-Leste,2021-01-15,Gold,blocked,,10957.37,12.39,144,2024-09-18,store,2020-09-19 05:01:04,2025-05-25 15:10:34
1665,Timothy,Howard,,2001-08-25,salazarcassandra@trujillo.com,995.926.6053,Davidland,Dominican Republic,2021-02-17,Platinum,inactive,True,23123.1,,185,,mobile,2021-09-05 16:25:08,2025-11-09 14:21:53
975,Christopher,Dunn,,1952-11-06,lewisjared@hotmail.com,(483)744-2126x794,Lake Felicia,Japan,2022-12-13,Bronze,inactive,True,11836.23,348.71,52,2025-11-22,mobile,2022-01-09 08:02:35,2025-07-17 07:00:28
1667,Marc,Reid,,1983-01-12,jacobscarlos@jones.com,659.178.0016x013,Angelabury,French Polynesia,2020-02-06,Gold,inactive,False,20682.34,173.11,147,2025-02-09,store,2020-06-09 08:17:48,2025-02-24 01:13:10
1668,Diana,Douglas,M,1978-09-21,clarkmelissa@hotmail.com,191-479-6137x593,Smithside,Albania,2022-06-30,Silver,blocked,False,4365.39,367.55,144,2024-11-30,store,2020-08-07 02:22:52,2025-11-05 12:42:38
1407,Darryl,Hanson,,1987-03-12,bridget18@yahoo.com,891-206-0487x232,Waltersstad,El Salvador,2021-02-25,Gold,blocked,True,,99.54,38,,store,2021-12-15 19:40:00,2025-06-24 02:25:08
1670,Omar,Yang,M,1967-01-17,twallace@yahoo.com,889-971-4408,Emilychester,Syrian Arab Republic,2021-11-25,Platinum,blocked,,9306.14,44.84,54,2025-12-22,store,2022-07-24 19:24:02,2025-12-22 03:25:14
1671,Julie,Melendez,M,1959-09-03,thomaschang@hotmail.com,+1-617-646-5408x76271,North Annaburgh,Namibia,2020-09-26,Gold,active,False,15166.91,76.32,187,,,2021-06-19 01:41:16,2025-03-27 04:37:45
1672,Frederick,Moore,,2001-03-03,pearsonmargaret@gmail.com,454.952.2469x277,North Sarah,Antigua and Barbuda,2025-09-05,Gold,blocked,True,19886.99,454.0,23,2024-06-26,,2022-03-29 08:46:42,2025-11-06 01:22:39
706,Sheri,Tran,,1985-06-19,veronica46@evans.biz,8590298225,East Sarahville,Sweden,2024-02-19,Gold,blocked,True,13125.71,214.04,109,2025-09-08,store,2020-04-11 04:17:39,2025-06-03 10:28:23
1674,Lisa,Scott,M,1994-12-24,rgilbert@yahoo.com,(285)736-1561,Quinnbury,Reunion,2020-10-30,Platinum,inactive,True,,146.32,151,2025-10-12,store,2022-05-06 16:39:01,2025-10-30 07:22:56
1675,Amy,Kerr,,1951-09-04,susan55@gmail.com,+1-219-434-1629,Tiffanyburgh,Singapore,2024-05-19,Bronze,active,False,16720.39,432.2,5,2024-06-18,web,2020-10-04 14:22:27,2025-07-31 19:10:04
1676,Billy,Stevens,,1969-10-04,justin50@hotmail.com,(310)250-2917,Port Jonathan,Nauru,2025-07-09,Bronze,inactive,True,7864.93,183.54,223,2024-01-28,web,2022-12-14 04:14:47,2025-05-06 13:32:11
1677,James,Preston,,1956-09-23,davisjackie@weber-page.info,001-871-283-1611x78946,Garciaton,Western Sahara,2021-01-16,Platinum,inactive,True,2569.96,,128,2024-02-13,web,2020-07-14 16:43:12,2025-08-21 12:25:59
29,,Hubbard,M,1989-02-19,lucaskurt@sanders-banks.com,(281)665-7651,Tristanborough,British Virgin Islands,2021-03-08,Bronze,active,True,,338.78,81,2024-11-30,web,2021-05-15 18:50:25,2025-11-26 17:25:40
1679,Samuel,Shaw,,1959-11-18,kaitlin41@case.com,(610)031-8826x399,Chavezmouth,Uzbekistan,2025-03-10,Bronze,blocked,True,5522.06,415.79,230,2025-10-02,store,2020-02-18 01:29:47,2025-01-28 14:06:26
1680,Michael,Leonard,M,1994-10-09,epineda@hotmail.com,626.642.4196,East Michele,Brunei Darussalam,2021-02-10,Gold,blocked,False,14934.67,241.45,72,2024-02-24,store,2020-06-27 08:35:43,2025-08-07 12:01:08
1681,James,Copeland,M,1981-01-23,khoffman@gmail.com,(765)050-8203,Buchananborough,Chad,2024-01-27,Bronze,inactive,,21919.09,226.22,8,,store,2020-06-21 07:46:04,2025-01-27 10:24:15
1682,Cody,Arnold,M,1973-04-19,terrycarlos@gmail.com,679.810.0804,Geraldport,Saint Kitts and Nevis,2022-11-23,Gold,blocked,True,12555.31,157.98,140,2025-05-20,,2023-01-04 08:22:39,2025-04-13 12:54:27
1683,Seth,Butler,M,1974-11-10,jonathan76@campbell.com,,Floresstad,Bolivia,2024-01-09,Silver,inactive,False,13806.24,107.58,35,2024-07-15,web,2020-03-25 15:01:06,2025-07-18 16:15:48
1684,Heather,Lane,M,1984-04-23,tammyjenkins@hotmail.com,252.897.2054x02647,New Marioton,Serbia,2022-01-16,Silver,inactive,True,6947.39,498.12,139,,,2020-08-09 10:03:56,2025-02-11 19:12:03
1685,Anthony,Dillon,,1955-04-26,lopezgilbert@williams.com,,Austintown,Ecuador,2021-01-09,Bronze,inactive,False,22224.56,397.88,237,2024-03-21,mobile,2021-02-22 19:52:28,2025-03-04 04:04:12
1686,Daniel,Bauer,M,1977-08-30,mrowland@fitzpatrick-wilkinson.com,4387134416,Port Diane,Niue,2021-05-25,Silver,blocked,True,6551.43,269.72,46,,web,2022-09-03 23:09:26,2025-10-22 22:09:02
1687,Anthony,Hunter,F,1986-11-19,moconnell@hotmail.com,001-728-845-6672x0576,Michaelshire,Yemen,2022-02-07,Silver,active,False,14860.03,285.32,232,,store,2021-02-04 10:09:20,2025-12-04 12:33:55
1688,Susan,Callahan,F,1953-01-08,,384.621.7999x09728,East Shannon,Lao People's Democratic Republic,2024-06-21,Bronze,inactive,True,2579.76,,32,,mobile,2020-04-24 04:21:06,2025-06-15 23:01:58
1689,Kristen,Nguyen,M,1969-09-02,morgan80@diaz-wilson.biz,(473)106-2048,Danielville,Sao Tome and Principe,2024-07-28,Platinum,active,,14302.24,445.01,40,2024-03-06,store,2022-02-03 20:13:23,2025-09-06 09:58:20
1690,Nicole,Franklin,M,2003-05-13,jenny26@gmail.com,+1-184-266-5121x775,Kristinaside,Korea,2025-02-24,Gold,active,False,9916.41,320.19,158,2024-04-25,web,2022-05-29 07:30:30,2025-06-23 16:25:29
1691,John,Gomez,M,1997-11-02,watkinskari@hotmail.com,001-318-781-0856x1046,Michaelport,Norfolk Island,2023-11-09,Platinum,active,False,11429.91,462.04,213,2024-09-27,mobile,2022-10-11 19:17:25,2025-10-17 18:28:12
1692,Anna,Carpenter,F,1950-07-24,kmartin@hotmail.com,127-202-7569x655,Melissaberg,Croatia,2022-08-13,Bronze,active,False,,422.85,12,,mobile,2021-07-04 06:47:09,2025-05-15 00:44:10
1693,Kathryn,Hansen,,1994-07-27,jaypoole@hotmail.com,229.039.3388,West Johnnystad,Bermuda,2021-04-22,Gold,inactive,False,11509.13,241.46,201,2024-05-23,store,2021-05-25 23:56:56,2025-05-07 17:52:46
1694,Kendra,Schneider,,1960-03-13,tiffany70@yahoo.com,289-981-3084x50622,Allenchester,Finland,2023-11-02,Gold,blocked,False,21822.02,493.58,94,2024-02-19,store,2022-09-20 23:37:10,2025-10-16 07:30:44
1695,Julian,Davies,M,1991-10-14,rross@gmail.com,+1-303-202-8533,Donaldborough,Saint Kitts and Nevis,2022-04-19,Bronze,inactive,True,15471.59,131.2,126,2025-05-10,,2022-12-10 15:32:53,2025-02-10 20:49:47
1696,Joel,Page,F,1997-03-06,julie07@davis.net,(928)955-0667,West Lori,Guinea,2025-08-21,Platinum,inactive,True,20039.07,415.76,89,2025-01-04,,2020-03-13 04:05:37,2025-11-05 03:46:29
1697,Ashley,Choi,M,1985-10-15,cameron14@perry.com,012.083.4133x9774,New Sarahstad,Fiji,2021-08-11,Gold,blocked,False,21593.17,254.82,85,2025-09-13,store,2020-05-04 07:14:15,2025-02-12 15:39:32
1698,Elizabeth,Bradley,F,2007-01-04,alyssamathews@yahoo.com,(704)564-8142x639,New Lauramouth,Cocos (Keeling) Islands,2025-10-16,Platinum,inactive,True,8565.44,,26,2025-08-12,web,2022-05-17 18:34:35,2025-01-21 11:31:17
1699,Lisa,Hamilton,M,1959-07-30,dylan44@thompson-davis.com,472-317-3945,Chelseaburgh,Australia,2024-04-26,Bronze,blocked,,19127.08,,221,2025-05-12,web,2021-08-10 20:21:53,2025-02-11 14:09:49
1700,Curtis,Whitehead,,2004-05-11,lopezlinda@thomas-hernandez.org,(550)424-2637x7902,Danielmouth,Niger,2022-08-03,Bronze,active,True,23744.53,361.4,216,2024-02-24,store,2021-01-28 02:39:27,2025-05-12 19:16:42
1701,Jennifer,Willis,F,1997-01-29,balljennifer@yahoo.com,001-572-448-5554x874,Austinside,Azerbaijan,2025-06-06,Bronze,blocked,,10471.53,399.04,215,,store,2022-02-03 10:20:40,2025-05-12 01:22:09
1702,Glenn,Myers,F,1951-05-30,lee04@howard.com,001-614-160-0509x5369,North Karen,Rwanda,2023-09-12,Bronze,inactive,,24068.16,,168,2025-06-12,web,2020-12-28 02:47:20,2025-07-15 18:41:35
1703,Rita,Huynh,F,1984-09-02,harveykaren@hotmail.com,001-639-212-1030,Lake Alexis,Cameroon,2025-01-29,Gold,active,False,20745.1,224.62,165,2024-07-07,store,2021-01-30 23:45:43,2025-04-29 16:34:46
1704,Veronica,Erickson,,1997-02-18,collinsapril@yahoo.com,(492)794-9099x824,Amandahaven,Turks and Caicos Islands,2020-05-02,Bronze,active,,17964.26,60.66,86,2024-08-17,,2022-09-24 07:56:42,2025-02-14 20:59:12
1705,Daniel,Middleton,M,2001-06-18,ewilliams@yahoo.com,+1-606-843-3533x036,Branchmouth,Guadeloupe,2022-10-11,Silver,active,False,17525.2,20.83,98,2024-09-06,web,2021-09-17 20:32:44,2025-06-10 10:28:21
1706,Tracy,Barnes,F,1997-01-03,tonya77@hill-middleton.com,281-957-2118x46388,Powersmouth,Saint Pierre and Miquelon,2025-09-26,Bronze,inactive,True,1096.76,166.93,30,2025-10-03,,2022-04-16 15:25:23,2025-07-16 19:45:02
1707,Tammy,Shelton,F,1985-01-26,hernandezkaren@dennis.com,275-478-0112x0713,Sheppardbury,Falkland Islands (Malvinas),2025-03-05,Platinum,active,,1496.74,270.03,52,2025-09-12,mobile,2021-09-30 08:50:01,2025-07-13 15:57:53
1708,Jennifer,Jackson,M,1968-01-05,pstout@yahoo.com,(296)066-3147x34004,Danielland,Italy,2024-04-19,Gold,blocked,False,293.48,168.98,39,2024-08-26,,2021-01-13 22:57:39,2025-06-24 18:06:52
193,Luis,Roth,M,1957-02-02,rodriguezadam@garcia.com,027.046.1181,Lake Carlos,Spain,2022-07-31,Bronze,inactive,True,21489.72,120.88,50,2025-03-18,mobile,2021-10-30 22:01:39,2025-07-21 05:01:50
1710,John,Dickerson,F,1968-08-06,mcastillo@johnson.com,123.096.9663,Jessicaland,Japan,2025-12-13,Silver,active,,20977.34,290.43,232,2024-11-17,mobile,2021-05-02 04:08:07,2025-11-06 22:35:04
1711,Colleen,Moore,F,2008-01-06,heatherwest@hotmail.com,(232)579-4790x450,Juliefurt,Venezuela,2023-01-09,Silver,active,True,13690.29,294.02,162,2024-07-17,store,2021-10-23 06:32:52,2025-10-23 06:55:47
1712,Jeremy,Moreno,,2007-11-13,uallen@rubio.net,922-613-6489,Michaelton,Egypt,2024-09-05,Platinum,blocked,False,1867.91,234.3,85,2025-09-12,,2022-04-13 04:26:42,2025-10-24 15:08:51
1713,Nicole,Myers,F,1990-07-14,nicholasgarcia@evans-smith.info,001-009-149-3182,Watersville,Sierra Leone,2023-10-17,Platinum,inactive,,7073.78,207.65,200,,,2022-08-07 04:54:00,2025-11-07 00:41:20
1714,Amy,Brewer,F,1961-06-23,eyu@wells.com,813-564-3056,West Angelicachester,Switzerland,2022-06-27,Gold,blocked,,12585.57,319.46,141,2025-08-12,mobile,2022-10-08 12:49:08,2025-03-11 05:11:42
1715,Stephen,Davis,,1953-05-10,moorekeith@roberts-garcia.biz,(392)894-9660x34727,New Mary,Macao,2025-07-04,Bronze,inactive,,23361.65,,106,2025-06-09,mobile,2023-01-13 10:45:27,2025-02-24 18:49:44
1716,Lindsey,Barnett,F,2003-02-12,ffleming@alvarado.com,129-728-4111x101,Lake Scott,Singapore,2024-09-19,Platinum,blocked,True,19894.35,30.06,221,,,2022-03-14 17:10:23,2025-12-09 16:37:11
1717,Heather,Valenzuela,F,1967-04-06,tyleryoung@gmail.com,+1-438-098-8285x55831,Wilsonfort,Bouvet Island (Bouvetoya),2025-12-27,Bronze,active,False,,193.06,113,2024-05-04,store,2021-02-19 04:50:48,2025-04-21 16:54:28
1718,Laurie,Cruz,M,1971-02-05,heather76@hotmail.com,746-962-4209,South Joshuaport,Gambia,2020-12-14,Silver,active,False,10486.75,306.26,53,2025-01-15,,2021-12-08 10:19:11,2025-08-16 08:58:24
1719,Jessica,Robinson,F,1986-03-01,jonathanherring@gmail.com,8340284686,South Todd,Mongolia,2021-01-23,Platinum,blocked,True,,64.3,108,2025-09-27,,2020-06-09 03:54:38,2025-02-14 08:23:33
1720,Shannon,Parker,,1989-05-23,danielyoung@nguyen.info,+1-841-269-6139x3741,South Curtisborough,Kazakhstan,2024-09-21,Platinum,blocked,,12133.0,249.71,106,2024-02-21,web,2020-05-20 11:47:55,2025-08-15 03:10:12
1721,Rebecca,Thompson,,2001-09-10,owong@hotmail.com,(577)136-9241,West Theresa,Hong Kong,2021-11-20,Bronze,blocked,True,,436.74,98,,,2021-08-14 20:31:48,2025-08-29 03:36:36
1722,Brenda,Matthews,F,1956-03-13,keithbarnett@carroll.com,(528)149-0635,Adamfort,Finland,2024-03-14,Platinum,blocked,True,7711.65,478.63,231,2024-04-04,,2020-08-08 11:28:47,2025-01-23 06:53:41
1723,Ryan,Hunter,,1961-10-22,anitagomez@griffin.org,,South Jamie,Angola,2025-11-10,Platinum,blocked,False,21558.11,308.89,242,2025-08-31,mobile,2022-07-09 12:17:18,2025-11-16 03:59:29
1724,Joy,Aguilar,F,1972-01-20,heatherparker@yahoo.com,215-656-9460,Kennedyfurt,Romania,2022-11-06,Platinum,active,,3928.81,499.89,77,2025-02-08,mobile,2022-04-27 02:23:35,2025-10-05 01:27:10
1725,,Young,M,1977-12-30,alexandra59@flowers.com,457.964.7354x05166,South Angela,Jordan,2022-07-25,Platinum,inactive,,22070.76,416.96,203,2024-12-30,mobile,2021-04-20 19:06:10,2025-06-09 09:36:39
1726,Robert,Yoder,F,1973-08-27,tina92@rodgers.com,695.409.6849x2098,South Breanna,Ukraine,2020-08-29,Silver,inactive,,13013.7,156.74,73,,store,2020-08-21 02:44:54,2025-06-08 15:53:31
1727,Gregory,Sanders,F,1952-12-03,danaoconnor@hotmail.com,001-851-478-2061x93614,Gonzalezhaven,Guyana,2021-01-01,Bronze,active,False,22645.82,469.64,159,2024-02-15,store,2021-04-06 18:11:25,2025-12-16 13:31:55
1728,Megan,Garcia,,1988-02-15,zewing@hotmail.com,+1-698-820-0754,New Phillip,Tuvalu,2021-04-07,Platinum,blocked,,16869.19,275.45,42,,web,2022-12-19 10:38:44,2025-05-17 03:31:24
1729,Christopher,Gonzales,F,1977-01-16,smithmark@davis.info,334-692-1846,Jacobsonville,Oman,2020-04-18,Gold,blocked,,10672.97,462.69,250,2024-06-11,web,2022-01-23 20:46:12,2025-04-01 05:27:47
1730,Eric,Hughes,,1994-12-12,,,Mcintoshside,Equatorial Guinea,2021-06-18,Silver,active,,14829.66,46.12,62,2025-01-31,store,2022-04-18 19:36:59,2025-07-05 11:49:02
1731,Cathy,Martin,M,1971-07-18,ipham@gmail.com,001-320-136-3830x07583,Whiteport,Norway,2023-06-12,Gold,inactive,True,11568.58,51.56,177,,web,2021-10-08 16:07:23,2026-01-08 17:13:18
1732,Amy,Long,,2002-12-01,penny42@yahoo.com,+1-384-334-1442x70923,West Jakeborough,Afghanistan,2021-04-05,Gold,active,,19348.65,204.37,57,2025-04-09,mobile,2021-01-13 21:19:46,2025-11-28 00:02:28
1733,Sydney,Hernandez,,1954-11-20,stonerebecca@howell-vaughan.biz,769.004.5208x38410,Maxwellberg,Cote d'Ivoire,2021-11-14,Silver,blocked,False,,37.23,140,2026-01-13,,2022-08-12 04:09:20,2025-10-13 16:13:59
1734,Mark,Bates,M,1994-07-26,lisaburton@valencia.com,001-629-360-3455x6859,Port Matthewtown,Ukraine,2022-03-16,Silver,active,,10672.33,403.47,61,2024-06-21,store,2020-09-03 20:42:17,2025-01-23 16:01:09
1735,Stephanie,Barron,M,1999-01-03,brittanyfisher@mitchell-williams.biz,(700)010-6546x256,Brettland,Tuvalu,2025-06-28,Bronze,blocked,False,151.33,,230,2024-10-07,store,2020-12-07 12:58:04,2025-06-11 19:14:36
1736,Robert,Sanchez,F,1952-08-19,marcus86@white-joseph.info,601.765.6060x412,North Johnborough,Mauritius,2020-03-28,Silver,inactive,True,13869.12,133.76,137,2024-02-08,store,2020-06-25 08:01:11,2025-09-03 09:30:26
1737,Donald,Hudson,F,1957-02-06,john90@yahoo.com,917-799-2628x99931,North Alexander,Azerbaijan,2025-01-05,Platinum,active,,12159.2,163.42,116,2025-06-18,,2020-09-19 11:52:25,2025-05-14 00:20:15
1738,Thomas,Johnson,M,1988-05-18,janet10@gmail.com,990-018-6541x8553,New Leahton,Antigua and Barbuda,2023-02-13,Gold,active,False,,425.17,17,2025-03-25,web,2021-12-01 23:14:32,2025-08-04 19:32:00
1739,Colin,Giles,,1954-09-07,zmccarthy@edwards.com,515.855.2237,Taylorshire,Azerbaijan,2021-07-23,Platinum,active,,24353.83,,125,2025-07-16,mobile,2022-07-26 04:59:23,2025-10-25 20:31:54
1740,Chelsea,Barton,F,1977-08-06,cluna@brown-sims.org,001-048-758-7821x43612,South Christopher,Ghana,2020-12-31,Platinum,blocked,False,19780.36,318.95,94,2024-07-08,store,2022-03-10 17:50:08,2025-03-26 07:04:55
1741,Jessica,Gonzalez,,1968-01-10,garzapatricia@gmail.com,(997)325-7093x3330,Lake Richardberg,Holy See (Vatican City State),2020-02-24,Silver,inactive,False,22891.76,166.39,184,2024-07-22,store,2021-04-09 03:37:09,2025-11-27 01:27:44
1742,Christian,Johnson,F,1976-05-03,nelsonchristopher@gmail.com,+1-457-555-0799x490,Markshire,Mali,2024-05-21,Platinum,inactive,True,16152.15,136.98,70,2024-09-19,mobile,2022-12-03 17:18:06,2025-09-13 06:39:34
1743,David,Richardson,M,2005-05-23,melaniejohnson@hotmail.com,300.658.6775,Port Maryview,Cayman Islands,2022-10-28,Platinum,blocked,,20160.45,347.66,9,,store,2022-08-22 19:30:43,2025-07-09 15:37:48
1744,Lindsey,Reed,,1986-08-08,linda63@hart-camacho.com,184-721-3251x295,North Lindseytown,Aruba,2023-12-17,Gold,blocked,True,,293.8,97,2025-08-24,mobile,2022-01-05 05:31:03,2025-03-09 06:08:04
1745,Julie,,,1990-02-09,shawnreynolds@gmail.com,001-063-993-4499x7032,Cheyenneland,Zambia,2025-11-25,Platinum,inactive,True,9445.55,180.1,8,2025-02-08,store,2022-09-13 22:57:26,2025-09-12 18:46:55
1746,,Ellis,,1951-05-18,lopezjaclyn@pitts.info,,Jamesshire,Benin,2025-07-09,Bronze,inactive,True,15192.23,201.27,182,2024-03-26,web,2021-12-11 09:18:48,2025-03-02 20:49:53
1747,Mia,Walker,,1976-08-28,madeline06@hotmail.com,2888202214,New Daniel,Greece,2020-02-22,Platinum,active,True,691.94,23.81,182,,web,2021-01-01 21:01:04,2025-12-05 11:47:11
1748,Jon,Smith,M,2007-07-06,lewissandra@hotmail.com,(917)432-3543,Port Michael,Peru,2022-05-25,Bronze,inactive,,,466.31,146,,store,2022-05-26 11:08:19,2025-06-18 05:24:56
1749,Jacqueline,Flores,M,1969-10-20,kimberlystone@hotmail.com,776.136.0505,Josephburgh,Grenada,2024-02-01,Gold,inactive,,6396.26,98.03,74,2025-04-22,store,2021-06-06 07:44:13,2026-01-11 05:34:45
1750,Debra,Williams,F,1964-09-15,lcollier@yahoo.com,+1-957-451-2056x3751,Port Christinafurt,Cocos (Keeling) Islands,2025-03-08,Platinum,inactive,True,2580.69,458.2,247,,,2020-02-29 18:43:52,2025-12-24 23:02:13
1751,Alexander,Adkins,M,1999-12-14,bconner@gmail.com,001-365-128-6456x0591,West Raymond,Peru,2022-02-19,Platinum,inactive,True,11606.31,455.13,129,,mobile,2022-02-08 17:44:31,2025-03-23 16:35:52
